opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed
IHJEX21Z,Kami Bicknell,GTX Basic,Newex,Won,2017-10-14,2017-12-03,562,FALSE,TRUE
8JORJ1SS,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-10-14,2017-10-20,0,FALSE,TRUE
0NKINI7S,Lajuana Vencill,MG Special,Toughzap,Won,2017-10-14,2017-10-16,42,FALSE,TRUE
QFLFLCD0,Marty Freudenburg,GTX Pro,Streethex,Lost,2017-10-14,2017-10-18,0,FALSE,TRUE
OB3OK8BQ,Marty Freudenburg,GTX Basic,Dontechi,Won,2017-10-14,2017-12-26,615,FALSE,TRUE
5S3RN7H2,Niesha Huffines,GTX Plus Basic,Ron-tech,Lost,2017-10-14,2017-12-31,0,FALSE,TRUE
6YCRJK5W,Rosalina Dieter,MG Advanced,Newex,Lost,2017-10-14,2017-10-23,0,FALSE,TRUE
FDMK85GD,Versie Hillebrand,MG Special,Scottech,Won,2017-10-14,2017-10-22,58,FALSE,TRUE
DYYJW46L,Vicki Laflamme,GTX Plus Pro,Unknown Account,Engaging,2017-10-14,NA,NA,TRUE,FALSE
EVKQXZV6,Vicki Laflamme,MG Special,Green-Plus,Lost,2017-10-14,2017-11-01,0,FALSE,TRUE
IDO6PU1B,Zane Levy,GTX Plus Pro,Hatfan,Lost,2017-10-14,2017-10-23,0,FALSE,TRUE
CYAL1N0B,Zane Levy,GTX Pro,Xx-holding,Won,2017-10-14,2017-10-15,4882,FALSE,TRUE
9GSBUJMH,Anna Snelling,MG Special,Isdom,Lost,2017-10-15,2017-10-24,0,FALSE,TRUE
XSTGL252,Cassey Cress,GTX Pro,Toughzap,Engaging,2017-10-15,NA,NA,FALSE,FALSE
ECB42PGL,Cassey Cress,GTX Plus Pro,Zotware,Lost,2017-10-15,2017-10-24,0,FALSE,TRUE
PYIP2H5Z,Cecily Lampkin,MG Advanced,Streethex,Lost,2017-10-15,2017-10-16,0,FALSE,TRUE
129P48QP,Daniell Hammack,GTX Plus Pro,Ganjaflex,Lost,2017-10-15,2017-10-25,0,FALSE,TRUE
BUFF2EP5,Daniell Hammack,GTX Pro,Kinnamplus,Won,2017-10-15,2017-11-01,5113,FALSE,TRUE
IQRA0Q8C,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-10-15,2017-10-16,1154,FALSE,TRUE
14P6935C,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-10-15,2017-10-16,4885,FALSE,TRUE
U220GK9W,Darcel Schlecht,GTX Pro,Streethex,Won,2017-10-15,2017-10-16,4936,FALSE,TRUE
03R1VC7O,Donn Cantrell,GTX Plus Basic,Condax,Won,2017-10-15,2017-10-28,1062,FALSE,TRUE
LUFR7MJC,Gladys Colclough,GTX Pro,Codehow,Lost,2017-10-15,2017-10-19,0,FALSE,TRUE
8EX2PGAY,Hayden Neloms,MG Special,Faxquote,Lost,2017-10-15,2017-10-21,0,FALSE,TRUE
C0H6SU2X,Hayden Neloms,GTX Plus Basic,Groovestreet,Won,2017-10-15,2017-12-20,954,FALSE,TRUE
94JOUSW7,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-10-15,2017-10-23,0,FALSE,TRUE
9RC58SP0,Kary Hendrixson,GTX Basic,Konex,Lost,2017-10-15,2017-10-26,0,FALSE,TRUE
XFNYWN7B,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-10-15,2017-10-16,868,FALSE,TRUE
6NFIUDKS,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2017-10-15,2017-11-26,5867,FALSE,TRUE
4TD018BE,Kary Hendrixson,GTX Pro,Fasehatice,Won,2017-10-15,2017-10-16,5344,FALSE,TRUE
SWKGC34P,Lajuana Vencill,MG Special,dambase,Lost,2017-10-15,2017-10-21,0,FALSE,TRUE
C3Y94J5R,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Lost,2017-10-15,2017-10-24,0,FALSE,TRUE
2H45C9FK,Marty Freudenburg,GTX Pro,Streethex,Lost,2017-10-15,2017-10-23,0,FALSE,TRUE
LFM4SMIA,Moses Frase,GTX Plus Pro,Codehow,Won,2017-10-15,2017-10-23,5449,FALSE,TRUE
MEXK5KU6,Reed Clapper,MG Advanced,The New York Inquirer,Lost,2017-10-15,2017-12-27,0,FALSE,TRUE
UDXS7H12,Reed Clapper,GTX Plus Pro,Initech,Won,2017-10-15,2017-11-28,4500,FALSE,TRUE
4G61Z1HD,Versie Hillebrand,MG Special,Inity,Lost,2017-10-15,2017-10-25,0,FALSE,TRUE
X4KAK55N,Wilburn Farren,MG Special,Sumace,Won,2017-10-15,2017-10-23,51,FALSE,TRUE
AHOYDL01,Zane Levy,GTX Plus Pro,Dalttechnology,Won,2017-10-15,2017-10-23,6637,FALSE,TRUE
R5ILWVDD,Anna Snelling,MG Special,Stanredtax,Won,2017-10-16,2017-12-13,57,FALSE,TRUE
J5WP57XS,Cecily Lampkin,GTX Plus Basic,Statholdings,Won,2017-10-16,2017-11-03,990,FALSE,TRUE
VPD4G16I,Corliss Cosme,GTX Pro,Zencorporation,Won,2017-10-16,2017-10-17,4247,FALSE,TRUE
Z173R82Y,Daniell Hammack,GTX Plus Basic,Sumace,Won,2017-10-16,2017-12-25,1008,FALSE,TRUE
TFGC7TPF,Darcel Schlecht,GTX Pro,Stanredtax,Lost,2017-10-16,2017-10-19,0,FALSE,TRUE
03X37HOO,Darcel Schlecht,MG Special,Zumgoity,Lost,2017-10-16,2017-10-17,0,FALSE,TRUE
OWGXQLJS,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-10-16,2017-10-25,4834,FALSE,TRUE
Y4SN1R3L,Darcel Schlecht,MG Advanced,Conecom,Won,2017-10-16,2017-10-17,3490,FALSE,TRUE
CX3PZ8DP,Donn Cantrell,GTX Basic,Initech,Lost,2017-10-16,2017-10-26,0,FALSE,TRUE
V7DY5VAP,Gladys Colclough,MG Special,Codehow,Lost,2017-10-16,2017-10-24,0,FALSE,TRUE
JLB353E4,Hayden Neloms,MG Advanced,Cheers,Won,2017-10-16,2017-10-20,3744,FALSE,TRUE
KOK62RF4,Kami Bicknell,GTX Pro,Sonron,Lost,2017-10-16,2017-10-22,0,FALSE,TRUE
8U59BH8O,Kary Hendrixson,GTX Basic,Faxquote,Lost,2017-10-16,2017-10-26,0,FALSE,TRUE
BZR75SK1,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-10-16,2017-10-21,0,FALSE,TRUE
48HBI36Y,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-10-16,2017-11-12,591,FALSE,TRUE
ME7IZ1WY,Kary Hendrixson,MG Special,Dalttechnology,Won,2017-10-16,2017-10-24,48,FALSE,TRUE
STC921ZX,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-10-16,2017-10-23,1060,FALSE,TRUE
MJRDXH1B,Marty Freudenburg,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-10-21,0,FALSE,TRUE
W2QJUK1Y,Moses Frase,GTX Basic,Betatech,Won,2017-10-16,2017-10-28,562,FALSE,TRUE
B05SO4C6,Niesha Huffines,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-11-19,0,FALSE,TRUE
MC717WRG,Rosie Papadopoulos,GTX Pro,Vehement Capital Partners,Lost,2017-10-16,2017-10-18,0,FALSE,TRUE
P570QB1D,Versie Hillebrand,MG Special,Isdom,Won,2017-10-16,2017-10-17,57,FALSE,TRUE
IWS4PKPP,Vicki Laflamme,GTX Basic,Green-Plus,Won,2017-10-16,2017-12-21,535,FALSE,TRUE
GB3S67FY,Vicki Laflamme,GTX Pro,Condax,Won,2017-10-16,2017-10-25,4580,FALSE,TRUE
0W8VWJDS,Vicki Laflamme,MG Special,Lexiqvolax,Won,2017-10-16,2017-10-18,56,FALSE,TRUE
4ZKFSG5F,Violet Mclelland,GTX Basic,Unknown Account,Engaging,2017-10-16,NA,NA,TRUE,FALSE
5TCGN3GX,Violet Mclelland,GTX Plus Basic,Unknown Account,Engaging,2017-10-16,NA,NA,TRUE,FALSE
5J9ELX2Y,Zane Levy,GTX Plus Pro,Goodsilron,Won,2017-10-16,2017-10-23,4942,FALSE,TRUE
SQE6KE7V,Anna Snelling,MG Special,dambase,Won,2017-10-17,2017-10-23,55,FALSE,TRUE
LH03MJX5,Boris Faz,GTX Plus Pro,Yearin,Lost,2017-10-17,2017-10-25,0,FALSE,TRUE
0SQM849O,Cassey Cress,GTX Pro,Xx-zobam,Won,2017-10-17,2017-10-29,5144,FALSE,TRUE
KXTUVDLU,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-10-17,2017-12-13,0,FALSE,TRUE
9YOGUMN9,Darcel Schlecht,GTX Pro,Rundofase,Lost,2017-10-17,2017-10-24,0,FALSE,TRUE
C933ZQBB,Darcel Schlecht,GTX Pro,Cancity,Won,2017-10-17,2017-10-23,5458,FALSE,TRUE
G9M9IEQY,Gladys Colclough,GTX Pro,Rundofase,Lost,2017-10-17,2017-10-23,0,FALSE,TRUE
M2VKMZPH,Jonathan Berthelot,GTX Pro,Stanredtax,Won,2017-10-17,2017-10-19,5046,FALSE,TRUE
Y6NI5EBV,Kami Bicknell,GTX Plus Basic,Unknown Account,Engaging,2017-10-17,NA,NA,TRUE,FALSE
OFC7ZTU8,Kami Bicknell,GTX Pro,Unknown Account,Engaging,2017-10-17,NA,NA,TRUE,FALSE
AZCY0HUP,Markita Hansen,GTX Basic,Hatfan,Lost,2017-10-17,2017-10-23,0,FALSE,TRUE
7CMG05CY,Markita Hansen,MG Special,Goodsilron,Lost,2017-10-17,2017-10-26,0,FALSE,TRUE
KDNNV952,Markita Hansen,MG Special,Nam-zim,Lost,2017-10-17,2017-10-26,0,FALSE,TRUE
1UPVYK3H,Marty Freudenburg,MG Special,dambase,Won,2017-10-17,2017-10-26,64,FALSE,TRUE
MUODVNBC,Versie Hillebrand,MG Special,Betatech,Won,2017-10-17,2017-10-27,54,FALSE,TRUE
02G0NJCN,Vicki Laflamme,MG Special,Xx-holding,Won,2017-10-17,2017-10-26,68,FALSE,TRUE
76V79SHZ,Violet Mclelland,GTX Plus Basic,Betasoloin,Lost,2017-10-17,2017-10-18,0,FALSE,TRUE
7JMQM7XK,Violet Mclelland,MG Special,The New York Inquirer,Lost,2017-10-17,2017-10-18,0,FALSE,TRUE
PIPQZ9SQ,Wilburn Farren,MG Special,Massive Dynamic,Lost,2017-10-17,2017-10-19,0,FALSE,TRUE
NXHAAD08,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-10-17,2017-12-10,1129,FALSE,TRUE
ABMVTEUH,Cassey Cress,MG Advanced,The New York Inquirer,Lost,2017-10-18,2017-10-19,0,FALSE,TRUE
9Q710H4R,Cecily Lampkin,GTX Plus Basic,Inity,Won,2017-10-18,2017-10-20,1200,FALSE,TRUE
4QU2EXEY,Cecily Lampkin,MG Advanced,Globex Corporation,Won,2017-10-18,2017-12-19,3164,FALSE,TRUE
3MKAQ2YI,Corliss Cosme,GTX Plus Basic,Konex,Lost,2017-10-18,2017-10-25,0,FALSE,TRUE
42CA70FG,Corliss Cosme,MG Advanced,Zotware,Won,2017-10-18,2017-10-26,3225,FALSE,TRUE
R2C8A8SA,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-10-18,2017-11-05,0,FALSE,TRUE
PY96Q77S,Darcel Schlecht,GTX Pro,Rangreen,Won,2017-10-18,2017-10-20,4130,FALSE,TRUE
6QAWMSU2,Donn Cantrell,GTX Basic,Bluth Company,Lost,2017-10-18,2017-10-24,0,FALSE,TRUE
5B9EIYPP,Donn Cantrell,GTX Pro,Donware,Lost,2017-10-18,2017-11-29,0,FALSE,TRUE
Z216TKEU,Elease Gluck,MG Special,Singletechno,Won,2017-10-18,2017-10-20,47,FALSE,TRUE
9EHFBSBG,Garret Kinder,GTX Plus Pro,Konex,Won,2017-10-18,2017-10-25,4751,FALSE,TRUE
6SP45G3T,Gladys Colclough,MG Advanced,Konmatfix,Lost,2017-10-18,2017-10-24,0,FALSE,TRUE
7U28UXIL,Hayden Neloms,MG Advanced,Green-Plus,Lost,2017-10-18,2017-10-19,0,FALSE,TRUE
V2YD7XYV,Hayden Neloms,MG Special,Y-corporation,Won,2017-10-18,2017-12-20,51,FALSE,TRUE
1GVU0QTO,Hayden Neloms,MG Advanced,Singletechno,Won,2017-10-18,2017-10-22,3696,FALSE,TRUE
QG7RGODO,Kami Bicknell,GTX Pro,Plexzap,Lost,2017-10-18,2017-10-26,0,FALSE,TRUE
IHBYI8IO,Kami Bicknell,MG Advanced,Groovestreet,Won,2017-10-18,2017-10-24,3536,FALSE,TRUE
M5NUUVA4,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2017-10-18,2017-11-22,0,FALSE,TRUE
XKYQ16FS,Kary Hendrixson,MG Special,Nam-zim,Lost,2017-10-18,2017-11-05,0,FALSE,TRUE
VVM450RP,Kary Hendrixson,MG Special,Plusstrip,Won,2017-10-18,2017-12-17,59,FALSE,TRUE
60KWQS2V,Lajuana Vencill,GTX Basic,Funholding,Won,2017-10-18,2017-10-20,474,FALSE,TRUE
1RND0S0B,Marty Freudenburg,MG Special,Bioholding,Won,2017-10-18,2017-10-30,43,FALSE,TRUE
WI0LMD20,Marty Freudenburg,MG Special,Hottechi,Won,2017-10-18,2017-12-19,60,FALSE,TRUE
4XPRCRX0,Niesha Huffines,GTX Basic,Treequote,Lost,2017-10-18,2017-10-29,0,FALSE,TRUE
5UEA6KVU,Niesha Huffines,GTX Basic,Ron-tech,Won,2017-10-18,2017-10-27,461,FALSE,TRUE
GAUSPPYM,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,2017-10-18,2017-12-11,0,FALSE,TRUE
3Y1LN6CQ,Reed Clapper,MG Special,Gekko & Co,Won,2017-10-18,2017-10-19,54,FALSE,TRUE
RVUJPYY8,Rosalina Dieter,MG Special,Unknown Account,Engaging,2017-10-18,NA,NA,TRUE,FALSE
W7GVI03S,Rosalina Dieter,MG Special,Plusstrip,Lost,2017-10-18,2017-12-02,0,FALSE,TRUE
7RFTN4WI,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-18,2017-10-25,0,FALSE,TRUE
K00YH5XA,Rosie Papadopoulos,MG Special,Initech,Lost,2017-10-18,2017-10-28,0,FALSE,TRUE
ZXIHEEV2,Vicki Laflamme,GTX Basic,Doncon,Lost,2017-10-18,2017-12-31,0,FALSE,TRUE
WPSHVGDZ,Vicki Laflamme,MG Advanced,Hottechi,Lost,2017-10-18,2017-10-24,0,FALSE,TRUE
DXAO9R8N,Vicki Laflamme,MG Advanced,Rantouch,Won,2017-10-18,2017-10-27,3363,FALSE,TRUE
PN0IWJ0N,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-10-19,2017-10-30,1089,FALSE,TRUE
OXKWCAXO,Cassey Cress,GTX Pro,Opentech,Lost,2017-10-19,2017-10-31,0,FALSE,TRUE
7FVUE0GY,Cassey Cress,GTX Plus Basic,Acme Corporation,Won,2017-10-19,2017-10-21,1096,FALSE,TRUE
FAIFAGJM,Cecily Lampkin,MG Special,Ron-tech,Won,2017-10-19,2017-10-29,62,FALSE,TRUE
IKDFG91F,Corliss Cosme,MG Advanced,Kan-code,Lost,2017-10-19,2017-12-26,0,FALSE,TRUE
BP3I9G0F,Corliss Cosme,GTX Plus Basic,Konex,Won,2017-10-19,2017-10-21,1105,FALSE,TRUE
0GM4GDFT,Daniell Hammack,GTX Pro,Bluth Company,Lost,2017-10-19,2017-10-28,0,FALSE,TRUE
5YIWOUOZ,Daniell Hammack,GTX Pro,Bioplex,Won,2017-10-19,2017-10-24,4353,FALSE,TRUE
LM3GZYXD,Darcel Schlecht,GTX Pro,Finhigh,Lost,2017-10-19,2017-10-28,0,FALSE,TRUE
UUCSEHJX,Darcel Schlecht,GTX Plus Pro,Warephase,Won,2017-10-19,2017-10-27,6276,FALSE,TRUE
OQQWTFSZ,Darcel Schlecht,GTX Pro,Betatech,Won,2017-10-19,2017-10-27,4688,FALSE,TRUE
CWVAO587,Garret Kinder,GTX Basic,Ontomedia,Lost,2017-10-19,2017-10-26,0,FALSE,TRUE
YDZZNTEZ,Garret Kinder,MG Advanced,Opentech,Won,2017-10-19,2017-11-01,3422,FALSE,TRUE
O1DTVNH2,Gladys Colclough,MG Special,Hottechi,Lost,2017-10-19,2017-10-20,0,FALSE,TRUE
Q6MGPT50,Gladys Colclough,GTX Pro,Inity,Won,2017-10-19,2017-12-09,5192,FALSE,TRUE
ENL7MDL2,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-10-19,2017-10-28,1226,FALSE,TRUE
CLHPJZHP,Hayden Neloms,GTX Plus Pro,J-Texon,Won,2017-10-19,2017-10-25,4552,FALSE,TRUE
YQJGEI71,James Ascencio,GTX Plus Pro,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
XO4ZYI3G,James Ascencio,GTX Plus Pro,Xx-holding,Won,2017-10-19,2017-10-26,5569,FALSE,TRUE
RSBEC5KF,James Ascencio,GTX Pro,Fasehatice,Won,2017-10-19,2017-10-20,4389,FALSE,TRUE
6Z6SRB1Y,Jonathan Berthelot,GTX Plus Pro,Hottechi,Lost,2017-10-19,2017-11-01,0,FALSE,TRUE
BZGJ44FH,Kami Bicknell,GTX Pro,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
4S17VJ7O,Kary Hendrixson,MG Advanced,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
FRSYEHJE,Lajuana Vencill,MG Advanced,Globex Corporation,Lost,2017-10-19,2017-10-21,0,FALSE,TRUE
MV4DK68W,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-10-19,2017-10-26,451,FALSE,TRUE
B2FSFXKA,Markita Hansen,MG Special,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
W72TPY7P,Markita Hansen,MG Special,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
I15B3BNW,Markita Hansen,MG Advanced,Plexzap,Lost,2017-10-19,2017-11-28,0,FALSE,TRUE
1CT3EWJ8,Markita Hansen,GTX Basic,Goodsilron,Won,2017-10-19,2017-10-21,553,FALSE,TRUE
JPBLNA5V,Marty Freudenburg,GTX Pro,Scottech,Lost,2017-10-19,2017-10-29,0,FALSE,TRUE
SLILSQJV,Maureen Marcano,GTX Plus Basic,Unknown Account,Engaging,2017-10-19,NA,NA,TRUE,FALSE
R6OM4EDE,Maureen Marcano,GTX Basic,Blackzim,Won,2017-10-19,2017-11-01,524,FALSE,TRUE
74Y43OFL,Reed Clapper,MG Advanced,Plussunin,Lost,2017-10-19,2017-10-21,0,FALSE,TRUE
OIOGIDI2,Versie Hillebrand,GTX Plus Basic,Ron-tech,Lost,2017-10-19,2017-10-31,0,FALSE,TRUE
SCN3BY47,Versie Hillebrand,MG Special,Inity,Won,2017-10-19,2017-10-27,53,FALSE,TRUE
HFF39KOB,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-10-19,2017-10-20,2749,FALSE,TRUE
OS59LIZX,Vicki Laflamme,GTX Pro,J-Texon,Lost,2017-10-19,2017-10-26,0,FALSE,TRUE
O3S3SF3W,Vicki Laflamme,GTX Pro,Rantouch,Lost,2017-10-19,2017-10-21,0,FALSE,TRUE
WA0NRLP7,Vicki Laflamme,GTX Plus Pro,Groovestreet,Won,2017-10-19,2017-10-20,5368,FALSE,TRUE
GHOQQYQM,Wilburn Farren,GTX Pro,Kan-code,Won,2017-10-19,2017-12-25,4734,FALSE,TRUE
6OXOIJ4D,Wilburn Farren,MG Advanced,Condax,Won,2017-10-19,2017-12-16,3089,FALSE,TRUE
DTFLKV60,Anna Snelling,MG Advanced,Dontechi,Lost,2017-10-20,2017-10-21,0,FALSE,TRUE
RELG4CYQ,Anna Snelling,MG Special,Gogozoom,Won,2017-10-20,2017-10-30,54,FALSE,TRUE
PLV91KH7,Cassey Cress,GTX Pro,Silis,Won,2017-10-20,2017-10-27,4345,FALSE,TRUE
U289K4V3,Cecily Lampkin,MG Advanced,Warephase,Won,2017-10-20,2017-10-27,3848,FALSE,TRUE
PDXFX23P,Corliss Cosme,GTX Pro,Initech,Won,2017-10-20,2017-10-26,4287,FALSE,TRUE
LULNYY3C,Darcel Schlecht,GTX Pro,Codehow,Won,2017-10-20,2017-10-27,4435,FALSE,TRUE
NJ1YGDZW,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-20,2017-10-28,4699,FALSE,TRUE
CZC1J6FQ,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-10-20,2017-10-24,0,FALSE,TRUE
WSWJJ234,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Lost,2017-10-20,2017-10-22,0,FALSE,TRUE
MDBKYL2Q,Gladys Colclough,MG Special,Stanredtax,Won,2017-10-20,2017-10-30,60,FALSE,TRUE
M9EU34FE,Hayden Neloms,GTX Plus Pro,Hatfan,Won,2017-10-20,2017-10-21,6026,FALSE,TRUE
HCARIWPE,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-10-20,2017-10-27,0,FALSE,TRUE
WGJB2VDU,James Ascencio,GTX Plus Pro,Newex,Won,2017-10-20,2017-12-25,5095,FALSE,TRUE
RYWETTBK,Kami Bicknell,GTX Basic,Fasehatice,Engaging,2017-10-20,NA,NA,FALSE,FALSE
JSLSL3SU,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-10-20,2017-12-16,565,FALSE,TRUE
N1B45KIT,Maureen Marcano,GTX Plus Pro,Y-corporation,Won,2017-10-20,2017-12-22,5883,FALSE,TRUE
30UA0RS8,Niesha Huffines,GTX Plus Basic,Funholding,Won,2017-10-20,2017-12-12,1135,FALSE,TRUE
R1Z8J1JL,Reed Clapper,GTX Plus Basic,Konex,Won,2017-10-20,2017-12-21,903,FALSE,TRUE
2DY9U1V7,Rosie Papadopoulos,GTX Pro,Konex,Engaging,2017-10-20,NA,NA,FALSE,FALSE
MJODFG6C,Vicki Laflamme,MG Special,Green-Plus,Lost,2017-10-20,2017-10-27,0,FALSE,TRUE
6D7N5SQ7,Vicki Laflamme,MG Special,Lexiqvolax,Lost,2017-10-20,2017-10-28,0,FALSE,TRUE
DQIKGS2U,Vicki Laflamme,MG Special,Dalttechnology,Won,2017-10-20,2017-11-03,48,FALSE,TRUE
EZNAGRVB,Zane Levy,GTX Plus Pro,Hatfan,Won,2017-10-20,2017-10-30,5388,FALSE,TRUE
C1M1RST0,Zane Levy,GTX Pro,Plexzap,Won,2017-10-20,2017-10-27,4109,FALSE,TRUE
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,2017-10-21,2017-10-23,0,FALSE,TRUE
CO7T7H41,Anna Snelling,MG Special,Ron-tech,Lost,2017-10-21,2017-10-27,0,FALSE,TRUE
BMQYRJC7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-10-21,2017-12-16,5543,FALSE,TRUE
6ALPIXB7,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-10-21,2017-11-29,0,FALSE,TRUE
5NVTQW38,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,2017-10-21,2017-10-28,0,FALSE,TRUE
IOUUN8LM,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-21,2017-10-27,0,FALSE,TRUE
3EZLRW47,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-10-21,2017-10-31,0,FALSE,TRUE
09AILR04,Darcel Schlecht,GTX Pro,Statholdings,Won,2017-10-21,2017-10-29,4732,FALSE,TRUE
KSYI5DDW,Darcel Schlecht,MG Special,Codehow,Won,2017-10-21,2017-11-07,55,FALSE,TRUE
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-10-21,2017-10-30,0,FALSE,TRUE
KY1CESUN,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,2017-10-21,2017-10-29,0,FALSE,TRUE
M4EHG2ZB,Gladys Colclough,MG Special,Konmatfix,Won,2017-10-21,2017-10-30,52,FALSE,TRUE
DLAMSRVT,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-10-21,2017-10-22,0,FALSE,TRUE
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,2017-10-21,2017-12-14,0,FALSE,TRUE
FVCN0HQ9,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-10-21,2017-10-23,0,FALSE,TRUE
A0FVQ8KO,Kary Hendrixson,GTX Basic,Labdrill,Won,2017-10-21,2017-10-27,575,FALSE,TRUE
6KGX67OZ,Maureen Marcano,GTX Basic,Green-Plus,Lost,2017-10-21,2017-10-30,0,FALSE,TRUE
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,2017-10-21,2017-11-01,0,FALSE,TRUE
MHF6GSB6,Reed Clapper,MG Advanced,Plussunin,Won,2017-10-21,2017-10-29,3612,FALSE,TRUE
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,2017-10-21,2017-10-25,0,FALSE,TRUE
4P0SDD91,Wilburn Farren,GTX Pro,Iselectrics,Won,2017-10-21,2017-12-15,4970,FALSE,TRUE
ZZ4X9VN3,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-10-21,2017-10-31,2995,FALSE,TRUE
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,2017-10-22,2017-12-30,546,FALSE,TRUE
UYPF6FZ3,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-10-22,2017-12-20,1184,FALSE,TRUE
2HKRINHL,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-22,2017-10-24,5500,FALSE,TRUE
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-10-22,2017-10-24,3616,FALSE,TRUE
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,2017-10-22,2017-11-30,0,FALSE,TRUE
H4FIU51C,Daniell Hammack,MG Advanced,Mathtouch,Lost,2017-10-22,2017-10-26,0,FALSE,TRUE
CC2ICRAG,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-10-22,2017-12-29,1087,FALSE,TRUE
RDC531P5,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-22,2017-10-30,3578,FALSE,TRUE
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,2017-10-22,2017-10-29,544,FALSE,TRUE
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,2017-10-22,2017-10-29,3082,FALSE,TRUE
E4BPOOL6,Elease Gluck,MG Advanced,Hottechi,Won,2017-10-22,2017-10-24,3450,FALSE,TRUE
B894QWQM,Garret Kinder,GTX Pro,Kan-code,Won,2017-10-22,2017-10-29,5360,FALSE,TRUE
U9QMLC5Z,James Ascencio,GTX Pro,Cheers,Won,2017-10-22,2017-11-01,4991,FALSE,TRUE
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,2017-10-22,2017-10-30,3294,FALSE,TRUE
UE66OOQS,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,2017-10-22,2017-10-30,0,FALSE,TRUE
W5ABRRKC,Markita Hansen,GTX Plus Basic,Rantouch,Won,2017-10-22,2017-10-31,981,FALSE,TRUE
Y8KI5ANO,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,2017-10-22,2017-11-03,0,FALSE,TRUE
CTM8WFGW,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-10-22,2017-10-23,6233,FALSE,TRUE
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,2017-10-22,2017-11-28,55,FALSE,TRUE
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,2017-10-22,2017-10-28,0,FALSE,TRUE
